"data_pesquisa,id_empresa,rede,endereco_completo,codigo_categoria,id_produto,descricao,preco_regular,preco_atacado,preco_atacado_qtd,preco_promocao,preco_fidelidade"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,7,7891242430419,AMACIANTE ROUPAS  -UAU -2 LITRO,8.49,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,1,111124,BATATA FRITA ONDULADA  -( + ) BARATO -40 GR,3.99,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,2,222232,MISTURA PARA BOLO INTEGRAL -( + ) BARATO -400 GR,4.98,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,5,555590,CHARQUE JERKED BEEF BOVINO -( + ) BARATO -400 GR,16.98,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,5,555582,MORTADELA DEFUMADA FATIADA  -( + ) BARATO -150 GR,3.99,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,6,666670,SHAMPOO  -( + ) BARATO -200 ML,9.99,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,7,777790,ESPONJA DUPLA FACE -( + ) BARATO -3 UN,4.99,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,6,7896227650158,ABSORVENTE COM ABAS C/8 UNIDADES -COTTONBABY -1 PCTE,4.59,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,1,7898930142685,EXTRATO DE TOMATE  -SALSARTTI -300 GR,2.89,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,1,7896271000091,AMENDOIM BRANCO  -RD -500 GR,9.29,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,5,555599,OVOS TIPO GRANDE VERMELHO -( + ) BARATO -12 Unidades,12.99,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,7,7896404605483,ÁGUA SANITÁRIA FRASCO VERDE -GIRANDO SOL -1 LITRO,4.99,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,1,7891962052564,TORRADA -VISCONTI -120 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,6,7896104993941,ABSORVENTE COM ABAS C/8 UNIDADES -MILI -1 PCTE,3.99,0.00,0,0.00,0.00"
"2023-11-08,,Supermercado Galvão,Rua Francisco Claudino Ferreira - Sítio Cercado - Curitiba/PR,8,888949,RABANETE -1 KG,4.99,0.00,0,0.00,0.00"
"2023-11-08,,Nogueira,R. Ourizona, 641 - Sítio Cercado - Curitiba/PR,1,7896271002965,QUEIJO PARMESÃO RALADO -RD -50 GR,6.99,0.00,0,0.00,0.00"
"2023-11-08,,Nogueira,R. Ourizona, 641 - Sítio Cercado - Curitiba/PR,8,888942,PERA NACIONAL -1 KG,10.99,0.00,0,0.00,0.00"
"2023-11-08,,Nogueira,R. Ourizona, 641 - Sítio Cercado - Curitiba/PR,8,888954,TANGERINA -1 KG,7.99,0.00,0,0.00,0.00"
"2023-11-08,,Nogueira,R. Ourizona, 641 - Sítio Cercado - Curitiba/PR,8,888958,UVA ITÁLIA -1 KG,14.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,546,LINGUIÇA DE CARNE SUÍNA CONGELADA -JULIATTO -1 KG,20.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,2657,FRANGO INTEIRO COM MIÚDOS CONGELADO -PIONEIRO -1 KG,8.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,2806,COXA E SOBRECOXAS CONGELADA -PIONEIRO -1 KG,10.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,2218,FILÉ DE PEITO DE FRANGO S/OSSO  -MISTER FRANGO -1 KG,14.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,614,LINGUIÇA CALABRESA  -JULIATTO -1 KG,21.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,111127,BISCOITO GLACEADO PÃO DE MEL  -( + ) BARATO -300 GR,6.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,111141,ESPECIARIAS ORÉGANO SACHÊ -( + ) BARATO -10 GR,1.00,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,111148,FARINHA LÁCTEA  -( + ) BARATO -300 GR,5.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,111151,FEIJÃO VERMELHO  -( + ) BARATO -1 KG,9.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,111157,HORTALIÇA CONSERVA RAIZ FORTE  -( + ) BARATO -220 GR,10.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,111158,HORTALIÇA MOLHO DE PIMENTÃO  -( + ) BARATO -180 GR,10.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,2,222233,MISTURA PARA PÃO S/GLÚTEN  -( + ) BARATO -450 GR,10.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,555578,LINGUIÇA FINA CONGELADA  -( + ) BARATO -1 KG,19.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,6,666665,PAPEL HIGIÊNICO C/ 8 UNIDADES 60 M   -( + ) BARATO -1 PCTE,8.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,6,666667,PAPEL HIGIÊNICO C/ 16 UNIDADES 60 M   -( + ) BARATO -1 PCTE,19.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,8,888893,AMEIXA VERMELHA -1 KG,19.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,8,888905,CAQUI FUYU -1 KG,9.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,8,888907,CEBOLA PARA CONSERVA -1 KG,5.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,8,888920,KIWI NACIONAL -1 KG,18.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,8,888931,MANGA PALMER -1 KG,6.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,8,888936,MILHO VERDE ( ESPIGA ) -1 BJ,5.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,8,888947,PONKAN -1 KG,4.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,869,BISTECA FATIADA CONGELADA -FRIMESA -1 KG,18.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,111180,ESPECIARIAS CANELA EM PO SACHÊ -( + ) BARATO -15 GR,1.00,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,7,777791,SACO ALVEJADO ECONÔMICO  -( + ) BARATO -1 UN,3.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,555594,OVOS TIPO GRANDE BRANCO -( + ) BARATO -10 Unidades,13.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,555598,OVOS TIPO GRANDE VERMELHO -( + ) BARATO -10 Unidades,12.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,111130,BISCOITO POLVILHO TRADICIONAL  -( + ) BARATO -100 GR,4.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896016700170,CAFE VÁCUO EXTRA FORTE -DA MANHA -500 GR,13.97,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896058505450,BALA DE GOMA GOMETS MINHOCA SINO ANEL  -DORI -100 GR,3.45,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,6,7896090401222,DESODORANTE AEROSSOL -FRANCIS -150 ML,15.55,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,6,7896090404421,DESODORANTE ROLLON  -FRANCIS -50 ML,9.15,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896232111170,MACARRÃO C/ OVOS PARAFUSO  -FLORIANI -500 GR,3.79,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896232111828,MACARRÃO INSTANTÂNEO  -FLORIANI -85 GR,1.29,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,7,7896274800926,AMACIANTE DE ROUPAS TRADICIONAL -VIDA -2 LITRO,5.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896327513223,CALDO DE GALINHA CARNE  -APTI -57 GR,1.49,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896735115439,ARROZ PARBOILIZADO  -SABOR SUL -1 KG,4.39,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,7896871301239,MORTADELA DEFUMADA FATIADA  -JULIATTO -150 GR,6.75,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,7898187730123,OVOS TIPO GRANDE BRANCO -CARMINATTI -1 DZ,8.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896072048971,GELATINA -BRETZKE -30 GR,1.59,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896256600230,LEITE LONGA VIDA SEMIDESNATADO -TIROL -1 LITRO,3.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896038306053,ARROZ PARBOILIZADO -URBANO -1 KG,5.38,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896038306039,ARROZ PARBOILIZADO -URBANO -5 KG,21.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896038321056,ARROZ POLIDO  -TIO URBANO -1 KG,5.89,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896038321032,ARROZ POLIDO  -TIO URBANO -5 KG,23.50,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896327514329,SOPÃO SABORES -APTI -200 GR,5.39,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,7,7898907907200,SACO ALVEJADO -FLABOM -1 IN,6.77,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896256600223,LEITE LONGA VIDA INTEGRAL  -TIROL -1 LITRO,3.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896327516736,PO P/ REFRESCO/BEBIDA -APTI -20 GR,0.79,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,2,7898215152811,LEITE SEMIDESNATADO ZERO LACTOSE  -PIRACANJUBA -1 LITRO,6.28,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896534401085,MISTURA PARA BOLO  -GLOBO -400 GR,3.78,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,5,7896354816830,BEBIDA LÁCTEA Garrafa  -LACTOBOM -820 GR,4.49,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896569402064,SUCO COM SOJA ORIGINAL  -LIDER -1 LITRO,6.88,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896232115673,MACARRÃO C/ OVOS ESPAGUETE  -JOIA -500 GR,2.99,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,2,7896292006478,GELATINA ZERO -LOWCUCAR -10 GR,1.98,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,4,7897429363198,PÃO FATIADO INTEGRAL  -CHARLOTTE -400 GR,6.49,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,7,7896274800575,DETERGENTE LÍQUIDO  -VIDA -500 ML,1.89,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,1,7896022205843,BISCOITO MARIA -TODESCHINI -360 GR,5.55,0.00,0,0.00,0.00"
"2023-11-08,,Gigante,Av Juscelino Kubistcheck de Oliveira, 2297 - Cidade Industrial - Curitiba/PR,4,7896438150447,PANETONE CHOCOLATE - PACOTE  -FESTTONE -400 GR,5.65,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,8,888939,NECTARINA -1 KG,0.00,0.00,0,5.99,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,1,7896058595291,BALA TUBO RECHEADO SABORES  -DORI -70 GR,3.79,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,7,7896274801121,DESINFETANTE LÍQUIDO  -ALPES -500 ML,2.19,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,5,7896275910112,LINGUIÇA TOSCANA CONGELADA -FRIMESA -1 KG,18.50,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,1,7896481600029,PÊSSEGOS EM CALDA  -GB -450 GR,11.50,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,2,7896735115552,ARROZ PARBOILIZADO INTEGRAL  -SABOR SUL -1 KG,5.99,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,1,7898055420828,AVEIA EM FLOCOS FINOS  -NATURALE -200 GR,2.39,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,7,7898065737985,SAPONÁCEO CREMOSO  -SANY MIX -250 ML,4.49,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,1,7898416527081,PIPOCA PARA MICROONDAS  -KISABOR -100 GR,2.79,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,5,7898625900798,HAMBURGUER BOVINO  -NOVILHO NOBRE -1,2 KG,28.90,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,5,7898625900804,ALMONDEGA BOVINA CONGELADA -NOVILHO NOBRE -1 KG,24.90,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,1,7896327514282,ACHOCOLATADO EM PO SACHÊ  -APTI POWER -1,01 KG,11.50,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,5,7896082500520,FILÉ DE PESCADA CONGELADO -COSTA SUL -800 GR,24.90,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,5,7896082501046,SARDINHA CONGELADA -COSTA SUL -800 GR,14.50,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,5,7898918132226,MASSA PARA PIZZA PRE ASSADA -TRINDADE -200 GR,6.39,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,7,7896274801299,DESINFETANTE LÍQUIDO  -ALPES -2 LITRO,6.29,0.00,0,0.00,0.00"
"2023-11-08,,Assaí,Av. Juscelino Kubitschek de Oliveira, 2511 - Cidade Industrial De Curitiba - Curitiba/PR,1,7891340302113,BISCOITO WAFER  -ITAMARATY -110 GR,1.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7622210641151,BISCOITO SALGADO PARA LANCHE  -CLUB SOCIAL -144 GR,6.78,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7622300807399,BISCOITO WAFER BIS -LACTA -126 GR,7.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,5,7891000252819,IOGURTE SACHÊ -CHAMYTO -100 GR,3.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7891000352175,ACHOCOLATADO EM PO  -NESCAU -370 GR,9.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7891079013120,MACARRÃO INSTANTÂNEO COPO  -CUP NOODLES -70 GR,6.49,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,7,7891150064331,SABÃO EM PÓ LAVAGEM PERFEITA CAIXA  -OMO -1.6 KG,24.90,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7891962015620,BOLINHO RECHEADO SABORES  -BAUDUCCO -40 GR,2.49,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7894000050720,MAIONESE LIGHT  -HELLMANNS -500 GR,15.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,2,7896022205539,MACARRÃO ESPAGUETE INTEGRAL -GALO -500 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,7,7896080900148,FÓSFORO PACOTE C/10 CAIXAS  -PARANA -1 PCTE,6.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896104802830,DOCE DE FRUTAS  -RITTER -400 GR,12.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896196800103,CHÁ MATE  -81 -40 GR,3.97,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896232111828,MACARRÃO INSTANTÂNEO  -FLORIANI -85 GR,1.39,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,2,7896256604511,CREME DE LEITE ZERO LACTOSE -TIROL -200 GR,5.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896271000152,CANJICA DE MILHO BRANCA  -RD -500 GR,10.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896271000169,QUIRERINHA  -RD -500 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896271000343,GRÃO DE BICO  -RD -500 GR,10.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896271000367,LENTILHA  -RD -500 GR,12.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896271000473,SAGU  -RD -500 GR,15.49,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896271000497,TRIGO PARA QUIBE  -RD -500 GR,8.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896271003702,TAPIOCA MASSA PRONTA  -RD -500 GR,7.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896271003832,SAL REFINADO  -RD -1 KG,3.19,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,7,7896274801121,DESINFETANTE LÍQUIDO  -ALPES -500 ML,5.39,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896275960896,LEITE CONDENSADO  -FRIMESA -395 GR,7.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896275970857,DOCE DE LEITE  -FRIMESA -400 GR,14.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896419431053,FARINHA DE TRIGO  -ANACONDA -5 KG,26.98,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,6,7897042012732,CREME DE HIDRATAÇÃO -SKALA -1 KG,13.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,7,7898638590535,MULTIUSO  -BELGA -550 ML,3.29,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7898902269044,BISCOITO SEQUILHO  -BEIJO BOM -200 GR,7.99,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,1,7896072048971,GELATINA -BRETZKE -30 GR,2.29,0.00,0,0.00,0.00"
"2023-11-08,93,Tissi,Rua Raposo Tavares 250 - Pilarzinho - Curitiba/PR,5,474,COXINHA DA ASA (DRUMETTE) -COPACOL -1 KG,15.90,0.00,0,0.00,0.00"
